name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,team_difficulty,opponent_difficulty,season,target_next_gw,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,player_id,gw
Curtis Jones,MID,Liverpool,0.7,0,0,2,0,0.7,324.0,0.01,0.01,0.0,0.2,36,0,0,0.2,0.8,2024-09-14T14:00:00Z,15,16,0.0,0.0,0.0,0.0,4.0,0.0,6123.0,0.0,1.0,0.0,0.0,1,-1806.0,124.0,1930.0,53,True,0.0,4.0,4,5,24-25,1.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,1.0,0,0,5,0,1.2,324.0,0.01,0.15,0.14,0.55,46,0,0,1.8,11.8,2024-09-21T14:00:00Z,29,3,0.0,0.0,0.0,0.0,5.0,0.0,6423.0,0.0,0.0,3.0,5.0,1,-5.0,381.0,386.0,53,True,0.0,5.0,3,5,24-25,1.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,1.3,0,0,6,0,0.3,324.0,0.01,0.1,0.09,0.01,60,0,0,2.6,8.2,2024-09-28T16:30:00Z,17,20,0.0,0.0,0.0,0.0,6.0,0.0,6572.0,0.0,2.0,1.0,17.0,1,-101.0,424.0,525.0,53,False,0.0,6.0,3,5,24-25,3.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,2.0,0,0,14,1,26.8,324.0,0.03,0.06,0.03,0.64,66,0,0,4.0,9.4,2024-10-05T11:30:00Z,88,7,0.0,0.0,0.0,0.0,7.0,0.0,6952.0,1.0,1.0,0.0,4.0,3,103.0,694.0,591.0,53,False,0.0,7.0,3,5,24-25,13.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,6.2,1,3,52,0,23.1,324.0,0.01,0.81,0.8,0.78,74,1,1,13.2,55.0,2024-10-20T15:30:00Z,80,6,0.0,0.0,0.0,0.0,8.0,0.0,7325.0,1.0,1.0,2.0,54.0,13,32.0,543.0,511.0,53,True,0.0,8.0,3,5,24-25,2.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,4.8,0,0,12,0,4.3,324.0,0.01,0.08,0.07,1.03,81,2,0,2.8,14.4,2024-10-27T16:30:00Z,90,1,0.0,0.0,0.0,0.0,9.0,0.0,18809.0,1.0,2.0,2.0,9.0,2,10338.0,11264.0,926.0,53,False,0.0,9.0,5,5,24-25,4.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,7.3,1,0,14,0,10.4,324.0,0.0,0.16,0.16,0.24,94,0,0,3.9,19.0,2024-11-02T15:00:00Z,24,5,0.0,0.0,0.0,0.0,10.0,0.0,37992.0,0.0,1.0,2.0,10.0,4,18081.0,21466.0,3385.0,53,True,0.0,10.0,3,5,24-25,3.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,4.0,0,0,13,1,3.9,324.0,0.01,0.01,0.0,1.16,105,0,0,1.1,4.6,2024-11-09T20:00:00Z,64,2,0.0,0.0,0.0,0.0,11.0,0.0,65953.0,1.0,0.0,2.0,2.0,3,25365.0,31746.0,6381.0,53,True,0.0,11.0,3,5,24-25,2.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,4.5,0,0,13,0,10.3,324.0,0.04,0.08,0.04,1.23,120,2,0,3.1,8.0,2024-11-24T14:00:00Z,61,17,0.0,0.0,0.0,0.0,12.0,0.0,78804.0,1.0,3.0,2.0,13.0,2,11489.0,19877.0,8388.0,53,False,0.0,12.0,1,5,24-25,1.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,2.5,0,0,6,0,1.3,324.0,0.01,0.07,0.06,0.05,125,0,0,2.1,2.8,2024-12-01T16:00:00Z,6,13,0.0,0.0,0.0,0.0,13.0,0.0,73472.0,0.0,0.0,2.0,17.0,1,-4805.0,6340.0,11145.0,53,True,0.0,13.0,4,5,24-25,7.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,4.2,0,0,34,0,17.2,324.0,0.06,0.59,0.53,2.09,139,3,1,11.6,43.8,2024-12-04T19:30:00Z,90,15,0.0,0.0,0.0,0.0,14.0,0.0,65817.0,1.0,3.0,3.0,55.0,7,-8091.0,4181.0,12272.0,53,False,0.0,14.0,4,5,24-25,1.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,3.8,0,0,9,0,4.4,324.0,0.02,0.06,0.04,0.88,155,1,0,1.2,0.8,2024-12-14T15:00:00Z,69,9,0.0,0.0,0.0,0.0,16.0,0.0,74118.0,1.0,2.0,2.0,7.0,1,2712.0,10423.0,7711.0,53,True,1.0,16.0,3,5,24-25,1.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,2.9,0,0,4,0,0.4,324.0,0.0,0.0,0.0,0.9,169,2,0,0.5,4.2,2024-12-22T16:30:00Z,22,18,0.0,0.0,0.0,0.0,17.0,0.0,63040.0,0.0,6.0,3.0,0.0,1,-10992.0,2194.0,13186.0,53,False,0.0,17.0,3,5,24-25,8.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,4.6,0,1,33,0,15.8,324.0,0.1,0.86,0.76,0.34,175,1,1,11.1,41.8,2024-12-26T20:00:00Z,77,11,0.0,0.0,0.0,0.0,18.0,0.0,53467.0,1.0,1.0,3.0,53.0,8,-9869.0,1792.0,11661.0,53,True,0.0,18.0,1,5,24-25,6.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,5.6,1,0,24,1,26.7,324.0,0.05,0.28,0.23,0.12,190,0,0,8.5,34.4,2024-12-29T17:15:00Z,73,19,0.0,0.0,0.0,0.0,19.0,0.0,62106.0,1.0,5.0,0.0,24.0,6,7513.0,12282.0,4769.0,53,False,0.0,19.0,2,5,24-25,2.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,4.6,0,0,5,0,3.7,324.0,0.02,0.02,0.0,0.55,196,1,0,0.4,0.6,2025-01-05T16:30:00Z,60,14,0.0,0.0,0.0,0.0,20.0,0.0,71973.0,1.0,2.0,2.0,0.0,2,9364.0,18088.0,8724.0,53,True,0.0,20.0,2,5,24-25,1.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,4.6,0,0,5,0,2.8,324.0,0.04,0.04,0.0,0.0,206,0,0,1.5,0.6,2025-01-14T20:00:00Z,15,16,0.0,0.0,0.0,0.0,21.0,0.0,64586.0,0.0,1.0,1.0,12.0,1,-7250.0,3950.0,11200.0,53,False,0.0,21.0,4,5,24-25,1.0,,,,,,,,False,,
Curtis Jones,MID,Liverpool,0.0,0,0,2,0,11.8,324.0,0.03,0.03,0.0,0.08,212,0,0,1.5,3.4,2025-01-18T15:00:00Z,10,4,0.0,0.0,0.0,0.0,22.0,0.0,56091.0,0.0,2.0,0.0,0.0,1,-8844.0,1627.0,10471.0,53,False,0.0,22.0,3,5,24-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,0.0,0,0,0,0,0.0,324.0,0.0,0.0,0.0,0.0,226,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,10,0.0,0.0,0.0,0.0,23.0,0.0,42052.0,0.0,1.0,4.0,0.0,0,-14162.0,1221.0,15383.0,53,True,0.0,23.0,2,5,24-25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,1.1,1,0,12,0,22.0,324.0,0.03,0.41,0.38,0.64,232,0,0,5.3,19.2,2025-02-01T15:00:00Z,29,3,0.0,0.0,0.0,0.0,24.0,0.0,30817.0,0.0,2.0,0.0,12.0,4,-11216.0,43.0,11259.0,53,False,0.0,24.0,3,5,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,1.1,1,0,2,0,1.0,324.0,0.0,0.11,0.11,0.18,144,1,0,0.3,0.0,2025-02-12T19:30:00Z,29,8,0.0,0.0,0.0,1.0,24.0,0.0,30817.0,0.0,2.0,2.0,7.0,1,-11216.0,43.0,11259.0,53,False,0.0,24.0,3,5,24-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,0.0,0,0,0,0,0.0,324.0,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2025-02-16T14:00:00Z,0,20,0.0,0.0,0.0,0.0,25.0,0.0,28908.0,0.0,1.0,2.0,0.0,0,-2419.0,918.0,3337.0,53,True,0.0,25.0,3,5,24-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,0.0,0,0,6,0,6.0,324.0,0.22,0.25,0.03,0.73,282,2,0,1.6,9.2,2025-02-19T19:30:00Z,90,2,0.0,0.0,0.0,0.0,25.0,0.0,28908.0,1.0,2.0,2.0,1.0,2,-2419.0,918.0,3337.0,53,False,0.0,25.0,4,5,24-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,2.2,0,0,9,1,1.9,324.0,0.01,0.01,0.0,0.42,258,0,0,0.3,1.0,2025-02-23T16:30:00Z,73,13,0.0,0.0,0.0,0.0,26.0,0.0,28867.0,1.0,2.0,0.0,0.0,3,-278.0,1016.0,1294.0,53,False,0.0,26.0,4,5,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,1.9,0,0,4,0,10.9,324.0,0.01,0.01,0.0,0.0,269,0,0,1.5,4.2,2025-02-26T20:15:00Z,3,15,0.0,0.0,0.0,0.0,27.0,0.0,29819.0,0.0,0.0,2.0,0.0,1,827.0,1728.0,901.0,53,True,0.0,27.0,4,5,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,2.8,0,0,12,0,36.0,324.0,0.14,0.67,0.53,0.25,275,1,0,6.7,13.8,2025-03-08T15:00:00Z,45,17,0.0,0.0,0.0,0.0,28.0,0.0,31388.0,1.0,1.0,3.0,17.0,1,1339.0,2822.0,1483.0,53,True,0.0,28.0,1,5,24-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,3.0,0,0,16,1,17.4,324.0,0.11,0.15,0.04,0.67,297,0,0,4.1,14.8,2025-04-02T19:00:00Z,90,8,0.0,0.0,0.0,0.0,30.0,0.0,29235.0,1.0,0.0,1.0,9.0,3,-240.0,727.0,967.0,53,True,0.0,30.0,3,5,24-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,3.5,0,0,14,0,24.9,324.0,0.07,0.12,0.05,0.74,305,3,0,5.7,11.2,2025-04-06T13:00:00Z,90,9,0.0,0.0,0.0,0.0,31.0,0.0,29194.0,1.0,2.0,3.0,21.0,2,-81.0,511.0,592.0,53,False,0.0,31.0,3,5,24-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,0.0,0,0,12,1,6.6,324.0,0.26,0.28,0.02,1.27,315,0,0,2.2,8.6,2025-04-13T13:00:00Z,67,19,0.0,0.0,0.0,0.0,32.0,0.0,29071.0,1.0,1.0,2.0,7.0,3,-174.0,558.0,732.0,53,True,0.0,32.0,2,5,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,3.7,0,0,2,0,0.1,324.0,0.0,0.0,0.0,0.05,327,0,0,0.0,0.0,2025-04-20T15:30:00Z,1,11,0.0,0.0,0.0,0.0,33.0,0.0,28927.0,0.0,1.0,0.0,0.0,1,-220.0,573.0,793.0,53,False,0.0,33.0,1,5,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,0.0,0,0,7,0,0.9,324.0,0.01,0.05,0.04,0.02,335,0,0,0.6,1.4,2025-04-27T15:30:00Z,22,18,0.0,0.0,0.0,0.0,34.0,0.0,28782.0,0.0,1.0,5.0,4.0,1,-213.0,346.0,559.0,53,True,0.0,34.0,2,5,24-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,2.8,0,0,13,0,6.4,324.0,0.04,0.04,0.0,3.13,345,3,0,2.1,10.4,2025-05-04T15:30:00Z,90,6,0.0,0.0,0.0,0.0,35.0,0.0,28521.0,1.0,1.0,3.0,4.0,2,-252.0,169.0,421.0,53,False,0.0,35.0,4,5,24-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,1.5,0,0,17,0,12.1,324.0,0.03,0.13,0.1,1.46,354,1,0,5.4,20.4,2025-05-11T15:30:00Z,66,1,0.0,0.0,0.0,0.0,36.0,0.0,28248.0,1.0,2.0,2.0,21.0,2,-290.0,189.0,479.0,53,True,0.0,36.0,5,5,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Curtis Jones,MID,Liverpool,2.5,0,0,4,0,11.9,324.0,0.02,0.08,0.06,1.19,364,2,0,2.6,3.4,2025-05-19T19:00:00Z,27,5,0.0,0.0,0.0,0.0,37.0,0.0,28228.0,0.0,2.0,3.0,11.0,1,-72.0,199.0,271.0,53,False,0.0,37.0,3,5,24-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,2.0,0,0,2,0,25.0,205.0,0.06,0.06,0.0,0.64,8,1,0,3.7,7.8,2024-08-18T13:00:00Z,69,4,0.0,0.0,0.0,0.0,1.0,0.0,50612.0,1.0,1.0,2.0,4.0,1,0.0,0.0,0.0,55,False,1.0,1.0,3,3,24-25,1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,1.0,0,0,7,0,23.9,205.0,0.03,0.03,0.0,0.56,14,2,0,3.4,9.8,2024-08-24T14:00:00Z,27,19,0.0,0.0,0.0,0.0,2.0,0.0,50513.0,0.0,2.0,0.0,0.0,1,-3267.0,2787.0,6054.0,55,True,0.0,2.0,2,3,24-25,2.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,1.3,0,0,12,0,13.6,205.0,0.03,0.15,0.12,1.98,23,1,0,4.0,4.4,2024-09-01T12:30:00Z,87,6,0.0,0.0,0.0,0.0,3.0,0.0,33355.0,1.0,1.0,1.0,22.0,2,-17684.0,977.0,18661.0,54,False,0.0,3.0,4,3,24-25,1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,1.7,0,0,2,0,4.3,205.0,0.01,0.1,0.09,0.01,34,0,0,1.6,4.8,2024-09-14T14:00:00Z,26,11,0.0,0.0,0.0,0.0,4.0,0.0,29363.0,0.0,2.0,2.0,7.0,1,-5032.0,3535.0,8567.0,54,True,0.0,4.0,1,3,24-25,3.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,1.8,0,0,11,1,1.4,205.0,0.02,0.02,0.0,1.7,43,0,0,1.7,15.4,2024-09-21T16:30:00Z,90,14,0.0,0.0,0.0,0.0,5.0,0.0,23698.0,1.0,0.0,0.0,0.0,3,-5812.0,453.0,6265.0,53,True,0.0,5.0,2,3,24-25,2.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,2.0,0,0,7,0,12.9,205.0,0.07,0.07,0.0,0.75,55,2,0,2.9,10.0,2024-09-28T14:00:00Z,61,8,0.0,0.0,0.0,0.0,6.0,0.0,20691.0,1.0,1.0,2.0,6.0,2,-3318.0,1130.0,4448.0,53,False,0.0,6.0,3,3,24-25,1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,1.3,0,0,3,0,3.0,205.0,0.0,0.0,0.0,0.09,66,0,0,0.5,2.0,2024-10-05T11:30:00Z,2,12,0.0,0.0,0.0,0.0,7.0,0.0,18073.0,0.0,1.0,0.0,0.0,1,-2754.0,577.0,3331.0,52,True,0.0,7.0,5,3,24-25,1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,1.3,0,0,9,0,23.8,205.0,0.03,0.23,0.2,1.62,77,1,0,4.6,11.6,2024-10-21T19:00:00Z,87,16,0.0,0.0,0.0,0.0,8.0,0.0,16876.0,1.0,0.0,1.0,11.0,1,-1393.0,515.0,1908.0,52,False,1.0,8.0,4,3,24-25,1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,0.5,0,0,4,0,0.3,205.0,0.01,0.01,0.0,0.04,86,0,0,0.9,8.2,2024-10-27T14:00:00Z,2,18,0.0,0.0,0.0,0.0,9.0,0.0,16107.0,0.0,0.0,1.0,0.0,1,-837.0,304.0,1141.0,52,True,0.0,9.0,2,3,24-25,2.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,1.3,0,0,13,0,41.3,205.0,0.2,0.35,0.15,1.53,100,2,0,8.5,20.2,2024-11-02T17:30:00Z,90,20,0.0,0.0,0.0,0.0,10.0,0.0,16109.0,1.0,2.0,2.0,23.0,2,-165.0,995.0,1160.0,51,False,0.0,10.0,3,3,24-25,-1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,0.8,0,0,4,0,17.3,205.0,0.05,0.05,0.0,1.38,104,2,0,2.3,5.6,2024-11-09T15:00:00Z,75,9,0.0,0.0,0.0,1.0,11.0,0.0,16561.0,1.0,2.0,0.0,0.0,-1,310.0,1430.0,1120.0,51,True,0.0,11.0,3,3,24-25,0.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,0.0,0,0,0,0,0.0,205.0,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,2,0.0,0.0,0.0,0.0,12.0,0.0,13647.0,0.0,2.0,2.0,0.0,0,-2855.0,102.0,2957.0,51,False,0.0,12.0,4,3,24-25,0.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,0.0,0,0,0,0,0.0,205.0,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,15,0.0,0.0,0.0,0.0,13.0,0.0,12822.0,0.0,1.0,1.0,0.0,0,-888.0,51.0,939.0,51,True,0.0,13.0,4,3,24-25,0.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,0.0,0,0,0,0,0.0,205.0,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2024-12-03T19:30:00Z,0,10,0.0,0.0,0.0,0.0,14.0,0.0,12211.0,0.0,1.0,0.0,0.0,0,-630.0,21.0,651.0,51,False,0.0,14.0,2,3,24-25,0.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,-1.0,0,0,0,0,0.0,205.0,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,13,0.0,0.0,0.0,0.0,15.0,0.0,12037.0,0.0,2.0,2.0,0.0,0,-225.0,141.0,366.0,51,True,0.0,15.0,4,3,24-25,1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,0.2,0,0,9,0,16.8,205.0,0.19,0.19,0.0,0.23,153,1,0,2.3,6.0,2024-12-15T14:00:00Z,30,5,0.0,0.0,0.0,0.0,16.0,0.0,11834.0,0.0,3.0,1.0,0.0,1,-266.0,125.0,391.0,51,False,0.0,16.0,3,3,24-25,2.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,0.0,0,0,2,0,0.9,205.0,0.01,0.03,0.02,2.72,163,4,0,0.2,0.0,2024-12-21T17:30:00Z,60,1,0.0,0.0,0.0,0.0,17.0,0.0,11672.0,1.0,5.0,1.0,1.0,2,-207.0,83.0,290.0,51,True,0.0,17.0,5,3,24-25,1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,0.7,0,0,4,0,4.3,205.0,0.04,0.04,0.0,0.05,172,0,0,0.8,3.2,2024-12-26T15:00:00Z,8,3,0.0,0.0,0.0,0.0,18.0,0.0,11589.0,0.0,0.0,0.0,0.0,1,-135.0,177.0,312.0,51,False,0.0,18.0,3,3,24-25,1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,1.3,0,0,3,0,0.5,205.0,0.01,0.05,0.04,0.0,183,0,0,0.5,3.4,2024-12-29T15:00:00Z,4,17,0.0,0.0,0.0,0.0,19.0,0.0,11607.0,0.0,1.0,2.0,1.0,1,-38.0,222.0,260.0,51,True,0.0,19.0,1,3,24-25,1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,0.7,0,0,6,0,0.3,205.0,0.0,0.01,0.01,0.27,194,0,0,2.2,4.8,2025-01-04T15:00:00Z,21,6,0.0,0.0,0.0,0.0,20.0,0.0,11459.0,0.0,1.0,1.0,17.0,1,-192.0,132.0,324.0,51,True,0.0,20.0,3,3,24-25,1.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,1.2,0,0,6,0,0.8,205.0,0.01,0.01,0.0,0.65,205,0,0,0.6,5.6,2025-01-15T19:30:00Z,28,11,0.0,0.0,0.0,0.0,21.0,0.0,11470.0,0.0,2.0,0.0,0.0,1,-91.0,210.0,301.0,51,False,0.0,21.0,1,3,24-25,3.0,,,,,,,,False,,
Daichi Kamada,MID,Crystal Palace,0.0,0,0,12,1,8.8,205.0,0.04,0.11,0.07,0.28,220,0,0,2.4,11.0,2025-01-18T15:00:00Z,90,19,0.0,0.0,0.0,0.0,22.0,0.0,11457.0,1.0,2.0,0.0,4.0,3,-47.0,145.0,192.0,51,False,0.0,22.0,2,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,1.5,0,0,2,0,0.2,205.0,0.0,0.0,0.0,0.29,224,0,0,0.0,0.2,2025-01-26T14:00:00Z,6,4,0.0,0.0,0.0,0.0,23.0,0.0,11518.0,0.0,2.0,1.0,0.0,1,-40.0,173.0,213.0,51,True,0.0,23.0,3,3,24-25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,2.0,0,0,7,1,11.6,205.0,0.02,0.02,0.0,0.93,237,0,0,1.7,3.2,2025-02-02T14:00:00Z,60,14,0.0,0.0,0.0,0.0,24.0,0.0,11526.0,1.0,2.0,0.0,2.0,3,-51.0,157.0,208.0,51,False,0.0,24.0,3,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,1.7,0,0,4,0,11.8,205.0,0.16,0.16,0.0,0.0,243,0,0,1.9,5.0,2025-02-15T17:30:00Z,4,8,0.0,0.0,0.0,0.0,25.0,0.0,11602.0,0.0,2.0,1.0,2.0,1,17.0,249.0,232.0,51,True,0.0,25.0,3,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,1.5,0,0,3,0,0.9,205.0,0.0,0.0,0.0,0.04,255,0,0,0.3,2.2,2025-02-22T15:00:00Z,15,9,0.0,0.0,0.0,0.0,26.0,0.0,11624.0,0.0,2.0,0.0,0.0,1,-10.0,144.0,154.0,51,False,0.0,26.0,3,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,1.0,0,0,6,0,0.3,205.0,0.02,0.02,0.0,0.06,263,0,0,0.5,4.6,2025-02-25T19:30:00Z,12,2,0.0,0.0,0.0,0.0,27.0,0.0,11594.0,0.0,1.0,4.0,0.0,1,-63.0,87.0,150.0,51,True,0.0,27.0,3,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,1.0,0,0,3,0,0.1,205.0,0.0,0.14,0.14,0.32,274,0,0,0.6,0.6,2025-03-08T15:00:00Z,18,10,0.0,0.0,0.0,0.0,28.0,0.0,11721.0,0.0,0.0,1.0,5.0,1,77.0,239.0,162.0,51,True,0.0,28.0,2,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,1.5,0,0,6,0,1.4,205.0,0.01,0.01,0.0,0.01,300,0,0,0.6,4.2,2025-04-02T18:45:00Z,31,17,0.0,0.0,0.0,0.0,30.0,0.0,11710.0,0.0,1.0,1.0,0.0,1,43.0,199.0,156.0,51,False,0.0,30.0,1,3,24-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,1.5,0,0,19,0,1.9,205.0,0.01,0.01,0.0,1.0,303,1,0,1.6,14.0,2025-04-05T14:00:00Z,90,5,0.0,0.0,0.0,0.0,31.0,0.0,11712.0,1.0,1.0,2.0,0.0,2,-3.0,95.0,98.0,51,True,0.0,31.0,3,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,0.0,0,0,8,0,11.6,205.0,0.23,0.23,0.0,3.81,316,5,0,1.6,2.6,2025-04-12T11:30:00Z,90,13,0.0,0.0,0.0,0.0,32.0,0.0,12133.0,1.0,2.0,5.0,2.0,1,364.0,464.0,100.0,51,False,1.0,32.0,4,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,0.0,0,0,6,0,17.5,205.0,0.08,0.17,0.09,0.17,289,1,0,3.3,4.0,2025-04-16T18:30:00Z,33,15,0.0,0.0,0.0,0.0,32.0,0.0,12133.0,0.0,0.0,5.0,11.0,1,364.0,464.0,100.0,51,False,0.0,32.0,4,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,1.6,0,0,3,0,0.4,205.0,0.0,0.0,0.0,0.05,323,0,0,0.8,3.2,2025-04-19T14:00:00Z,15,3,0.0,0.0,0.0,0.0,33.0,0.0,12382.0,0.0,0.0,0.0,4.0,1,180.0,370.0,190.0,51,True,0.0,33.0,3,3,24-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,1.6,0,0,17,0,30.8,205.0,0.05,0.11,0.06,1.22,331,2,0,5.3,15.0,2025-04-23T19:00:00Z,90,1,0.0,0.0,0.0,0.0,33.0,0.0,12382.0,1.0,2.0,2.0,7.0,2,180.0,370.0,190.0,51,False,0.0,33.0,5,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,0.7,0,0,16,0,2.0,205.0,0.02,0.15,0.13,0.71,346,1,0,2.3,9.2,2025-05-05T19:00:00Z,86,16,0.0,0.0,0.0,0.0,35.0,0.0,11967.0,1.0,1.0,1.0,12.0,1,-67.0,47.0,114.0,51,True,1.0,35.0,4,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
Daichi Kamada,MID,Crystal Palace,1.2,0,0,10,0,14.8,205.0,0.11,0.11,0.0,0.16,359,0,0,2.5,7.8,2025-05-11T13:15:00Z,29,18,0.0,0.0,0.0,0.0,36.0,0.0,11966.0,0.0,2.0,0.0,2.0,1,-17.0,76.0,93.0,51,False,0.0,36.0,3,3,24-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
